brand,name,shifterPartNumber,shifterName,shifterBrand,shifterSpeeds,shifterCablePull,shifterType,shifterSide,derailleurPartNumber,derailleurName,derailleurBrand,derailleurDesignSpeeds,derailleurPullRatio,derailleurSupportsMultipleFrontChainrings,cassettePartNumber,cassetteName,cassetteBrand,cassetteSpeeds,cassettePitch,cassetteMinMaxToothAvailable,cassetteMaxToothAvailable,confidence,supported,confidence_too_low,max_chain_angle_too_high,barrel_adjuster_too_low,least_pull_too_low,not_enough_range_on_derailleur,smallest_cassette_too_big_official_max_tooth,smallest_cassette_too_big_unofficial_max_tooth,smallest_cassette_too_big_with_goat_link,smallest_cassette_too_big,maxChainAngle,motionMultiplier,numberOfShiftsMatchesCogs,moreCogsThanShifts,failedAnyCriteria
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Deore 12-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-M6100,Deore,Shimano,12,1.07,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,9.195539035136086e-06,False,True,True,False,False,False,False,,,False,1.2007465002542186,1.162401614298981,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.00444267050464389,False,True,False,False,False,False,False,False,,False,0.7862374263970685,0.9570813502040539,True,False,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.00023067562158712634,False,True,False,False,False,False,False,,,False,1.0121430646460121,0.9334497119274108,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.00444267050464389,False,True,False,False,False,False,True,False,,False,0.8201733697626507,0.9570813502040539,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.0003194192381286297,False,True,False,False,False,False,False,,,False,1.0498521132596774,0.935812875755075,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.00444267050464389,False,True,False,False,False,False,False,,,False,0.5606246742423137,0.9570813502040539,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.0229106563655308e-08,False,True,True,False,False,False,False,,,False,1.94363054645082,0.8790969438911311,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,8.384422951795667e-08,False,True,True,False,False,False,False,,,False,1.8255991380951464,0.8861864353741241,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano GRX 10-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX400,GRX,Shimano,10,1.45,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,5.770494829078144e-10,False,True,True,False,False,False,True,True,,True,2.1370355855418612,0.8625547970974807,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,7.396809695926476e-14,False,True,True,False,False,False,True,,,True,3.179923049762256,0.8263424017290077,True,False,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.2724296516700666e-16,False,True,True,False,False,False,False,,,False,3.549890069623143,0.8059388856369335,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,7.396809695926476e-14,False,True,True,False,False,False,True,,,True,3.223999631381096,0.8263424017290077,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,4.3371128863669055e-16,False,True,True,False,False,False,False,,,False,3.5347179222319633,0.8079792372461408,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,7.396809695926476e-14,False,True,True,False,False,False,False,,,False,2.9525246198990818,0.8263424017290077,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,2.864862296265346e-23,False,True,True,True,True,False,False,,,False,4.793465127746286,0.7590107986251627,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.434904067765117e-22,False,True,True,True,False,False,False,,,False,4.632559916032971,0.7651318534527849,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Tiagra 4600 10-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-4601-SS,Tiagra 4600,Shimano,10,1.67,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,1.6208929568253756e-25,False,True,True,True,True,True,True,,,True,4.9930851167106525,0.7447283373607106,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.1516513694291948e-11,False,True,True,False,False,False,True,,,True,2.1109230970820017,0.845927171018542,True,False,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,5.198721435262943e-14,False,True,True,False,False,False,False,,,False,2.5604394642528363,0.825040080376109,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.1516513694291948e-11,False,True,True,False,False,False,True,,,True,2.15864889392561,0.845927171018542,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,9.146693206601802e-14,False,True,True,False,False,False,False,,,False,2.5070700505041463,0.8271287894403523,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.1516513694291948e-11,False,True,True,False,False,False,False,,,False,1.9526127153523798,0.845927171018542,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,1.3512501672698041e-20,False,True,True,False,False,False,False,,,False,4.006153662307373,0.7769997718985128,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,1.0495345337013975e-19,False,True,True,False,False,False,False,,,False,3.82015761416798,0.7832658990912427,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra 9-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-6500,Ultegra,Shimano,9,1.64,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,9.353736233275276e-23,False,True,True,False,False,False,True,,,True,4.215993894247655,0.7623788084488095,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.8695497129756614e-05,False,True,True,False,False,False,True,,,True,1.7020652641409661,0.9166094593410122,True,False,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,3.726664705313132e-07,False,True,True,False,False,False,False,,,False,1.914280479277163,0.8939771270116046,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.8695497129756614e-05,False,True,True,False,False,False,True,,,True,1.7368946772901743,0.9166094593410122,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,5.668974727470152e-07,False,True,True,False,False,False,False,,,False,1.964661121261618,0.8962403602445453,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.8695497129756614e-05,False,True,True,False,False,False,False,,,False,1.459130901297758,0.9166094593410122,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,4.2641550523921226e-12,False,True,True,False,False,False,False,,,False,2.838769769004157,0.8419227626539668,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,2.2718442920601162e-11,False,True,True,False,False,False,False,,,False,2.719331844246985,0.8487124623527891,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/Shimano Ultegra RX 11-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-RX800,Ultegra RX,Shimano,11,1.51,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,6.888536036532956e-14,False,True,True,False,False,False,True,,,True,3.042692624982558,0.8260801300233814,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.0010692604926896233,False,True,True,False,False,False,False,,,False,1.2951839020116407,1.1295839747728558,True,False,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.022448501175851752,False,True,False,False,False,False,False,,,False,0.7412706756674794,1.1016930124327855,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.0010692604926896233,False,True,True,False,False,False,False,,,False,1.2660306191122754,1.1295839747728558,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.01723822126273426,False,True,False,False,False,False,False,,,False,0.7955236338631385,1.1044821086667924,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.0010692604926896233,False,True,True,False,False,False,False,,,False,1.2756595391652212,1.1295839747728558,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.9935252118302251,False,False,False,False,False,False,False,,,False,0.11708483137350228,1.0375437990506233,False,True,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.7605192274292152,False,False,False,False,False,False,False,,,False,0.16478830616983078,1.0459110877526443,False,True,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM Apex 1 11-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-APX-1-A1,Apex 1,SRAM,11,1.22,False,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.49388196293820247,False,False,False,False,False,False,True,,,True,0.0,1.0180201254125738,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,0.9262546210554741,False,False,False,False,False,False,False,False,,False,0.8058407886779632,1.0399253217108393,True,False,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,0.41341846414700173,False,False,False,False,False,False,False,,,False,0.3442671519629232,1.0142481532735346,False,True,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,0.9262546210554741,False,False,False,False,False,False,True,False,,False,0.8060804076988725,1.0399253217108393,False,True,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,0.4673193134958286,False,False,False,False,False,False,False,,,False,0.2826864750695539,1.0168158701172652,False,True,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,0.9262546210554741,False,False,False,False,False,False,False,,,False,0.7356390545119913,1.0399253217108393,False,True,False
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,0.0035920364908905208,False,True,False,False,False,False,False,,,False,0.45269706581462416,0.9551906658677339,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,shimano-11-speed,Shimano 11-speed,Shimano,11,3.75,,51,0.00832014478211222,False,True,False,False,False,False,False,,,False,0.39739974714520393,0.9628938163989252,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM GX 10-Speed derailleur/12-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-GX-T21-A1,GX,SRAM,10,1.33,True,CS-PG-1210-A1,Eagle 12-Speed,SRAM,12,3.65,50,52,0.00038633729067230344,False,True,False,False,False,False,True,True,,True,0.5915758055644041,0.9372166479616205,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM SX 12-Speed derailleur/9-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-9,LinkGlide 9-Speed,Shimano,9,4.05,36,46,1.1067709482915748e-18,False,True,True,False,False,False,False,,,False,2.3388846468623457,1.2839713321777046,True,False,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-SX-1-B1,SX,SRAM,12,1.08,False,generic-10-speed,Generic 10-Speed,Generic,10,3.95,,48,2.5060224837043646e-14,False,True,True,False,False,False,False,,,False,1.8950337853967056,1.252268336321465,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-LG300-10,LinkGlide 10-Speed,Shimano,10,4.05,39,48,1.1067709482915748e-18,False,True,True,False,False,False,False,,,False,2.315512613563887,1.2839713321777046,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-HG-500-10,Shimano 10-Speed,Shimano,10,3.96,,34,1.0423133640792184e-14,False,True,True,False,False,False,False,,,False,1.926990216911471,1.255438635907089,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM SX 12-Speed derailleur/10-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-SX-1-B1,SX,SRAM,12,1.08,False,CS-PG-1050-A1,SRAM 10-Speed,SRAM,10,4.05,,36,1.1067709482915748e-18,False,True,True,False,False,False,False,,,False,2.3259990896692138,1.2839713321777046,False,True,True
Mixed,Campagnolo Daytona 9-Speed shifter/SRAM SX 12-Speed derailleur/11-Speed cassette,campagnolo-daytona-9-speed-right,Daytona,Campagnolo,9,2.93,drop-bar,right,RD-SX-1-B1,SX,SRAM,12,1.08,False,sram-11-speed,SRAM 11-speed,SRAM,11,3.72,,51,4.746808135213953e-07,False,True,True,False,False,False,False,,,False,1.264745819858976,1.179351445852114,False,True,True
